#,abstract_canonical_key,kind,title,rule_summary,pattern,confidence,model,prompt_version
646,5d95661e98272f5e3e41da15896ed6eb152a8523edd0f47004fd68c1c4772171,IF,Zuordnung von ASCII-Zeichen zu Codes,"Diese Regel ordnet ASCII-Zeichen Konstantenwerte zu. Für verschiedene ASCII-Symbole wird jeweils ein entsprechender numerischer Code gesetzt. Falls kein bekannter ASCII-Wert zutrifft, wird ein Standardwert übernommen.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
647,5db176965c955befe213e6ca6dffecc78ded8bb1fa4790c88f54858cd9d67994,IF,Bestimmung von Vormittag oder Nachmittag,"Die Regel bestimmt anhand der Systemzeit, ob Vormittag oder Nachmittag ist. Bei Stunden kleiner als 12 wird 'AM' gesetzt, sonst 'PM'. Zusätzlich wird die Stunde bei Zeiten ab 13 um 12 reduziert.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
648,5dfa91e7352d7e9b742ae49e2e61542c0f77d34daa7e8d7684fc6ed6a3ee7e2f,IF,Umschaltung des Steuerbefehls bei Änderung,"Wenn eine vorherige Änderung vorliegt, wird der Anweisungswert zwischen zwei festgelegten Zuständen umgeschaltet. Die Regel steuert die Umschaltung eines Steuerbefehls basierend auf dem Änderungsstatus.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
649,5e1e06f6e8736b3bf3e8f6fc5d45078896bd63af21eef40466ed590744c21a2f,IF,Nicht-leer-Prüfung mit Wertzuweisung,"Prüft, ob ein bestimmtes Feld nicht leer ist, und überträgt dann Werte zwischen Variablen. Die Bedingung steuert die Wertzuweisung, wenn das Feld einen Inhalt hat. Es handelt sich um eine einfache Datenübertragung basierend auf einer Nicht-Leer-Prüfung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
650,5ea276b3ff3250880201afb1a59a910370d8552452e4d92c228ad4ffb83ec982,IF,Prüfung und Setzen von Schlüsselnummern,"Das Muster prüft, ob ein Speicherbereich leer ist. Bei leerem Bereich wird eine Kunden-Sozialversicherungsnummer in einen Schlüsselbereich kopiert. Andernfalls werden alternative Identifikationsnummern in den Schlüsselbereich übertragen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
651,5f3beb87634b22ddde5f690ed84b4c4d1a6b0514ef3866033c755c8ef47e5559,IF,Prüfung des Rückgabecodes und Prozessstart,"Das Muster prüft, ob ein Rückgabecode den Wert Null hat. Bei erfüllter Bedingung wird eine bestimmte Verarbeitungsroutine ausgeführt. Es handelt sich um eine technische Statusprüfung mit anschließender Prozesssteuerung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
652,5f7befe35bf2c98c58accc5e29f320268051394ef90e9ac49427c5eb78ed41b8,IF,Längenprüfung steuert Leseprozedur,"Das Muster prüft die Länge eines Datensatzes. Bei einer Länge von genau 7 wird eine bestimmte Leseprozedur ausgeführt. Ist die Länge größer als 0, wird eine alternative Leseprozedur gestartet.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
653,5f9027d72a6ea12ed28091869fa681ad7aa7160f5f0a943a0a31957f722a76dd,IF,Schwellenwertprüfung mit Verarbeitungszweig,"Das Muster prüft, ob eine numerische Kennung einen definierten Schwellenwert erreicht oder überschreitet. Je nach Ergebnis wird eine entsprechende Verarbeitungsroutine ausgeführt. Es handelt sich um eine einfache Schwellenwertprüfung mit zwei alternativen Pfaden.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
654,60fe20d78cfeac9677188ca4e7fee1089ebbf6ba65476e41d383972131adfaa6,IF,Verarbeitung und Prüfung lokaler Identifikation,"Prüft, ob eine lokale Identifikationsnummer ungleich Null ist. Bei Gültigkeit wird die ID weiterverarbeitet und eine Datenprüfung durchgeführt. Anschließend erfolgt eine Erfolgsmeldung oder Fehlerbehandlung basierend auf dem SQL-Code.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
655,6102b9e86b72af434b05740bf132dcf2005708a2349cf553c16d531036c894e4,IF,Validierung und Verarbeitung der Auswahlnummer,"Prüft, ob eine Auswahlnummer im gültigen Bereich liegt. Bei gültiger Auswahl wird die entsprechende Marke gesetzt und eine Liste von Modellen geladen. Andernfalls wird eine Fehlermeldung ausgegeben und eine Auswahlmaske angezeigt.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
656,6172e3ae49ebc5b1e04f5a562889319f7ff81cacd9e6438e339bef5b6be0399d,EVALUATE,Setzen des Tages bei 30-Tage-Monat,"Das Muster setzt den aktuellen Tag auf 30, wenn der Monat 30 Tage hat. Es handelt sich um eine einfache Zuordnung basierend auf der Monatslänge. Keine weiteren Bedingungen oder Alternativen sind definiert.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
657,6188b6efca944c36f45ce03b4e23bf2b74d404504a99515282261655a691d633,IF,ASCII-Zeichen zu ASCII-Code Zuordnung,"Diese Regel ordnet für verschiedene ASCII-Zeichen jeweils den entsprechenden ASCII-Code zu. Wenn kein bekannter ASCII-Zeichenstatus vorliegt, wird der Wert eines String-Feldes übernommen. Die Struktur dient der Zuordnung von Zeichen zu ihren numerischen Codes.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
658,61925536126f46aae345b82dea75799f95767cf2be0820b6de518a50012dbebb,IF,Leeres Textfeld auf Leerzeichen setzen,"Prüft, ob ein Textfeld leer ist, und setzt es bei Leerwerten auf Leerzeichen. Dies dient der Normalisierung von Textausgaben. Es handelt sich um eine einfache technische Textfeldbehandlung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
659,6192b6e863d20892b534f82815da73d730d647f7618e86ca5b1980e592ddfb74,EVALUATE,Standardaktion ohne Bedingungsprüfung,"Das Muster führt eine Standardaktion ohne Bedingungsprüfung aus. Es kopiert einen Kommunikationsbereich, setzt eine Meldung und sendet eine Anzeige. Es handelt sich um eine technische Ablaufsteuerung ohne fachliche Entscheidung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
660,61d343ee33ccd041239fefcef032f6bafbd6078953b32aa4b063df83e64edf98,IF,ASCII-Zeichen zu ASCII-Code Zuordnung,"Diese Regel ordnet verschiedenen ASCII-Zeichen ihre entsprechenden ASCII-Codes zu. Für jedes erkannte Zeichen wird der zugehörige numerische Code in ein Ziel-Feld geschrieben. Falls kein bekanntes Zeichen erkannt wird, wird der ursprüngliche String-Wert übernommen.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
661,61edd2126c117d278ea7b0b0c396267836fac67861e727c0b5084da325641a5f,IF,ASCII-Zeichen auf Dezimalcode abbilden,"Das Muster weist einem Zielwert je nach erkanntem ASCII-Zeichen einen entsprechenden ASCII-Code zu. Es handelt sich um eine umfangreiche Auswahl von ASCII-Zeichen mit zugeordneten Dezimalcodes. Falls kein bekanntes Zeichen erkannt wird, wird ein Standardwert übernommen.",BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
662,62578ba8a77127cea74a39254fc985c571fafb27d6f6fbcd6a6c7c1257b24ec9,IF,Präfix- und Suffixprüfung mit Verarbeitungsaufruf,"Das Muster prüft, ob ein bestimmtes Präfix einem festen Wert entspricht und ein zugehöriges Suffix leer ist. Bei Erfüllung dieser Bedingung wird ein definierter Verarbeitungsabschnitt ausgeführt. Es handelt sich um eine einfache Bedingungsprüfung mit anschließender Steuerung.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
663,631036b239a1f83bfa94df1fca7842f5fae984ca0afa5006db6f6518921a3b9a,IF,Prüfung auf leeres Namensfeld mit Programmabbruch,"Das Programm beendet die Ausführung mit einem Fehlercode, wenn ein Namensfeld leer ist. Es handelt sich um eine Prüfung auf leere Eingabe. Dies dient der Validierung von Pflichtfeldern.",DATA_VALIDATION,0.9,gpt-4.1-mini,v1
664,6392d0de39f26c7113b77a451c6d4221f373a3fb9593fb3e75fa41678554721e,IF,Steuerung bei leerem Schlüsselwert,"Prüft, ob ein Schlüsselwert leer ist, und führt bei Wahr eine Steuerungsroutine aus. Die Bedingung erkennt einen leeren oder nicht gesetzten Schlüssel. Dies dient der Steuerung des Programmablaufs bei fehlendem Schlüssel.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
665,63a343219089aad2ab14a993e9618dabe6048f0995de07131094d7df666d5bc8,IF,Prüfung und Ausgabe von SQL-Fehlercode,"Prüft, ob ein SQL-Fehlercode ungleich Null ist. Bei Fehler wird der Code ausgegeben und das Programm beendet. Dies dient der Fehlererkennung nach einer Datenbankoperation.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
666,64b098e5de46af30290a0720764c7f4ad71cefd310b037da0a3ff1963534ba0b,IF,ASCII-Zeichen auf numerische Codes abbilden,"Diese Regel ordnet verschiedenen ASCII-Zeichen spezifische numerische Codes zu. Für jedes erkannte ASCII-Zeichen wird ein entsprechender Wert in ein Ziel-Feld geschrieben. Falls kein bekanntes ASCII-Zeichen erkannt wird, wird der ursprüngliche String-Wert übernommen.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
667,64b0de8246e07e450b4d603048c15b94cd8e9975a7cd19420cf9a7860343bdf1,IF,Fehlerbehandlung nach Datenbankzugriff,"Prüft, ob ein End-Of-File-Status nicht gesetzt ist, und behandelt anschließend SQL-Fehlercodes. Bei Fehlern wird ein Fehlerstatus gesetzt und angezeigt, sonst ein Erfolgsstatus. Dieses Muster steuert die Fehleranzeige nach Datenbankoperationen.",CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
668,64c4fc84d47450359da5c150dcec1df2721d8798916c250e1b6b786322940b5a,IF,Leerzeichenprüfung mit Textlängenanpassung,"Prüft, ob ein Zeichen ein Leerzeichen ist, und passt die Textlänge entsprechend an. Andernfalls wird ein Indikator für eine bestimmte Textbehandlung gesetzt. Diese Struktur steuert die Verarbeitung basierend auf dem Zeicheninhalt.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
669,64cf026d9fbf83ac3fc8afe683f26642347af28b833dee780866e1cde242d07e,IF,ASCII-Zeichen auf ASCII-Code abbilden,"Das Muster ordnet ASCII-Zeichen Konstantenwerte zu. Es prüft nacheinander verschiedene ASCII-Zeichen und weist den entsprechenden ASCII-Code zu. Falls kein bekanntes Zeichen erkannt wird, wird ein Standardwert übernommen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
670,65ea884ee92b6db9bfa0d311b19b9be28a347c3c0c524503994efb3a6387e149,EVALUATE,Fallunterscheidung mit Datenzuweisung und Ablaufsteuerung,"Das Muster steuert die Verarbeitung basierend auf einem Eingabewert. Es ordnet verschiedene Felder zu, führt bedingte Aktionen bei Fehlern aus und leitet den Programmfluss weiter. Die Regel beschreibt eine Auswahl und Initialisierung von Daten für eine bestimmte Fallgruppe.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
671,6629af37c0bc5e0e2b57d1da4dd6ebd8815267b61a42ccd844dd6438ecd10f56,IF,Bedingte Wertberechnung bei Mengenfaktor,"Die Regel berechnet einen Wert als Produkt zweier Felder geteilt durch eine Konstante, wenn ein bestimmtes Feld ungleich Null ist. Dies dient der bedingten Wertberechnung basierend auf einer Mengengröße. Die Berechnung erfolgt nur bei Vorliegen eines positiven Faktors.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
672,66586479069fb1fd4550be2cb4cdc3019d12af13c550a494d1fac24ad9b6d76d,EVALUATE,Statusbasierte Zähler- und Farbzuweisung,Diese Regel erhöht bei einem bestimmten Status einen Zähler und setzt mehrere Farbwerte. Sie steuert die Aktualisierung von Statuszähler und Farbattributen basierend auf dem Statuswert. Es handelt sich um eine Statuswert-basierte Zähler- und Farbzuweisung.,IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
673,6697e4e4d816c92c93fae2c9b09f70e8b972a0fd3675295a4f16e6bb7f172ae6,IF,Nachrichtenpräfixprüfung und Anpassung,"Prüft, ob eine Nachricht mit einem bestimmten Kennzeichen beginnt. Bei Übereinstimmung werden Nachrichteninhalte verschoben und eine Längenvariable angepasst. Dies dient der Verarbeitung von Nachrichten mit einem speziellen Präfix.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
674,66a87be64abd696c6325edcf2a6fe92615176ba587712ac08b8ff1c232e126f2,IF,Minimalwertaktualisierung bei Buchstabenzählung,"Diese Regel aktualisiert einen Minimalwert, wenn eine gegebene Anzahl von Buchstaben größer als Null und kleiner als der aktuelle Minimalwert ist. Sie dient dazu, den kleinsten Wert einer Zählgröße zu ermitteln. Die Prüfung stellt sicher, dass nur gültige, positive Werte berücksichtigt werden.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
675,675381d6d01383f7c35a160373bc41d7ed9b106f2e07b2b78cc2ceb78c5ef909,IF,Steuerung basierend auf Antwortvergleich,"Das Muster prüft, ob eine Antwort ungleich einer Referenzantwort ist und setzt dann ein End-Flag. Andernfalls wird bei einem kleineren Vergleichswert eine Löschroutine ausgeführt. Es handelt sich um eine einfache Steuerung basierend auf Antwort- und Vergleichswerten.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
676,675538e95f71f02f528c9c193ced210f6c108f94a1f0442d4008394db90ad5bd,IF,Prüfung des SQL-Status auf Fehler,"Das Muster prüft, ob ein SQL-Statuswert ungleich Null ist. Bei Erfüllung wird eine Fehlerbehandlungsroutine ausgeführt und das Programm beendet. Es handelt sich um eine technische Fehlerprüfung im Datenbankzugriff.",IDIOM_PATTERN,1,gpt-4.1-mini,v1
677,67826ad3d1c4ef926d04524ddba322038689d60e036bde2a78c58002087c30d5,EVALUATE,Auswahl und Feldzuweisung mit Sprungsteuerung,Das Muster wertet einen Eingabecode aus und setzt daraufhin mehrere Felder mit zugehörigen Werten. Es enthält eine bedingte Sprunganweisung bei einem Rückgabecode größer Null. Anschließend erfolgt ein weiterer Sprung zu einem Verarbeitungsabschnitt.,CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
678,67df4c685e1558de276b08e305511d8963f005a7572e2ff8d417786428b42763,EVALUATE,Einfache Wertzuweisung ohne Bedingung,Das Muster überträgt einen beliebigen Wert ohne spezifische Prüfung oder Verzweigung. Es handelt sich um eine einfache Zuweisung im Rahmen einer EVALUATE-Anweisung ohne weitere Bedingungen. Dies dient der direkten Wertweitergabe ohne fachliche Entscheidung.,IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
679,67f862c75a654d79a091dd53503877abf0d0b5900f9c93760fcc914479c22a17,IF,Optionale Rücksetzung des Dateinamens,"Wenn eine bestimmte Option gesetzt ist, wird ein Dateiname auf Leerzeichen gesetzt. Dies dient der Rücksetzung oder Löschung des Dateinamens bei aktivierter Option. Die Regel steuert eine einfache Datenmanipulation basierend auf einer Bedingung.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
680,6827bcaa869ed2071ff52396d5e440eb1ffea6047f7b29f7e9e49eed6852ebac,IF,Medientypunabhängige Wertzuweisung,"Unabhängig vom Medientyp wird derselbe Wert in das Ziel-Feld übertragen. Die Bedingung prüft verschiedene Medientypen, beeinflusst aber nicht das Ergebnis. Dies ist ein technisches Muster ohne fachliche Entscheidung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
681,682e3e2d5c1c4b3b898e90e0009164207b4445b83695ffcef5b8f0cc7f8cab76,IF,Steuerung der Parameteranzahl basierend auf Zustand,"Das Muster prüft, ob ein bestimmter Parameter leer ist und verringert dann die Anzahl der Parameter. Andernfalls wird bei Vorliegen eines weiteren Parameters ein Wert erhöht. Es handelt sich um eine einfache Steuerung der Parameteranzahl basierend auf deren Zustand.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
682,68692da5ed7c03c274bf42e5e5a0866aa69ffd513069d8b1a7bdebb65d40988b,EVALUATE,Wertbasierte Prozedursteuerung ohne ELSE,Das Muster steuert die Ausführung einer Prozedur basierend auf dem Wert eines numerischen Typs. Es handelt sich um eine einfache Wertabfrage ohne weiteren Verzweigungsfall. Die Entscheidung ist technisch und dient der Ablaufsteuerung.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
683,68a6fe0b9eb265493a139f07c96dff82cefe57e23c45dffba44aed630536e153,IF,Auswahl nach Medientyp,"Das Muster prüft, ob der Medientyp entweder ein beliebiger Texttyp oder XML ist. Je nach Ergebnis wird eine unterschiedliche Verarbeitung ausgeführt. Es handelt sich um eine Auswahl basierend auf dem Medientyp.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
684,68c0169af8424f98441e2a74df76d2dc0f303c18168537c72299d7b5bf61a222,IF,Steuerung des Programmablaufs nach Status,Das Muster prüft eine Bedingung und führt bei Erfüllung eine Anzeigeaktion aus. Andernfalls wird bei einem Rückgabecode von Null eine weitere Verarbeitungsroutine ausgeführt. Es handelt sich um eine Steuerung des Programmablaufs basierend auf Statuswerten.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
685,6932d526dd6970563f67aba08d4b9b05c502266d1dcbd140790c22df3497646a,IF,Prüfung der Rückgabedatenlänge bei Erfolg,"Das Muster prüft, ob der Rückgabecode erfolgreich ist und vergleicht dann die Länge der zurückgegebenen Daten mit der erwarteten Länge. Bei Übereinstimmung wird eine Erfolgsmeldung ausgegeben und eine Erfolgsroutine ausgeführt, andernfalls eine Fehlermeldung und eine Fehlerbehandlungsroutine. Anschließend werden Berichts- und Vergleichsroutinen aufgerufen.",BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
686,696150dd12394736aab0bf5a14fb3316448c127c0698a111809bea2d2b991532,EVALUATE,Auswahl und Initialisierung von Verarbeitungsdaten,Das Muster wertet einen Eingabecode aus und setzt daraufhin mehrere zugehörige Felder. Es enthält eine bedingte Weiterleitung bei einem Fehlercode. Anschließend erfolgt eine weitere Feldzuweisung und ein Sprung zu einem Verarbeitungsabschnitt.,BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
687,6a0add8dbb86d1fcc2196c87945f7aff826043f4b6cf24b11bf632c9a146c8c1,IF,Maximalwertaktualisierung bei Zählerwert 1,"Wenn ein Zähler den Wert 1 erreicht, wird geprüft, ob ein Messwert größer als der bisherige Maximalwert ist. Ist dies der Fall, wird der Maximalwert aktualisiert. Dies dient der Ermittlung eines Höchstwerts unter bestimmten Bedingungen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
688,6a291d539538ab8c0efbe50342d40e19e82c1aee801eac6b5518e2b7c15047c4,EVALUATE,Strukturierte Auswahl mit Folgeaktionen,Das Muster weist eine Auswahl basierend auf einem Eingabewert auf. Es werden mehrere Felder mit festen oder übergebenen Werten belegt und ein technischer Block ausgeführt. Anschließend erfolgt eine bedingte Steuerung und ein Ablauf mit weiteren Aktionen.,CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
689,6aac77cd14d0b213ab7717659eb4b4c2cfbbefcee1773822ffce554ad52501d2,IF,Prüfung ungültiger Feldkombinationen,Diese Regel prüft Kombinationen von zwei Feldern auf bestimmte Zeichenwerte. Bei erfüllten Bedingungen wird ein Fehlerindikator gesetzt. Sie dient der Erkennung ungültiger Feldkonstellationen.,DATA_VALIDATION,0.9,gpt-4.1-mini,v1
690,6abec9ffa2457d830e4281f7d1e8d051d58e9211955b8508c6cd3d3e63a86cdd,IF,Längenanpassung bei bestimmtem Antwortstatus,"Diese Regel prüft, ob eine bestimmte Antwort gleich einem Referenzwert ist und ob eine Längenangabe größer als zwei ist. Wenn beide Bedingungen erfüllt sind, wird die Länge um zwei verringert. Dies dient der Anpassung einer Datenlänge basierend auf einer Statusprüfung.",IDIOM_PATTERN,0.9,gpt-4.1-mini,v1
691,6ae8f9cb8a0775ccdbf6999373202b9fb07d6ea80f8fef55897195c7da35e42b,IF,Verarbeitung von SQL-Ergebnissen und Statusanzeige,"Prüft, ob das Ende der Daten erreicht ist, und verarbeitet dann SQL-Ergebnisse. Bei erfolgreichem SQL-Code werden Datensätze in Arbeitsfelder kopiert. Bei bestimmten SQL-Code-Werten erfolgt eine weitere Datenmanipulation und Statusanzeige.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
692,6bc8a325b5faec0c064c444d5cd8b3e095ecbb483ff6e03a6c7c9a85b6f64e2a,IF,Textzuweisung bei Restwert Null,"Wenn der Restwert Null ist, wird ein bestimmter Text zugewiesen. Dies ist eine einfache Bedingungsprüfung mit anschließender Wertzuweisung. Die Regel steuert die Ausgabe basierend auf einem numerischen Vergleich.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
693,6bce7b6989f7e9e99f0a025299de9cdb72300c538a2b5462b0ccb98da1b3d5fd,IF,Verarbeitungsschleife bei positivem Zähler,"Prüft, ob eine Zählvariable größer als Null ist, und führt dann eine Verarbeitungsschleife aus, bis die Zählvariable Null erreicht. Das Muster steuert die wiederholte Abarbeitung basierend auf einem Zählerwert.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
694,6bd0b2bde4ec7ccdcec360a89d9c4210f1f1ace8ef687901d4e9c6d3c7638427,IF,Kreditkartentyp anhand Kontonummer bestimmen,Das Muster prüft die Kreditkartennummer auf bestimmte Wertebereiche und setzt entsprechende Kartenkennzeichen. Anschließend wird eine Nachrichtenvorbereitung ausgeführt. Es handelt sich um eine Klassifikation von Kreditkartentypen anhand der Kontonummer.,BUSINESS_RULE_CANDIDATE,0.95,gpt-4.1-mini,v1
695,6c3930ac8f511b9d1d14051cc7f69b03df3f6e9844a1cf052e06edb2f56040b1,IF,Ausgabe von Kursdaten bei fehlender Notenfertigstellung,"Wenn die Note noch nicht abgeschlossen ist, werden Kursdaten und Platzhalter in ein Ausgabefeld übertragen und anschließend in eine Datei geschrieben. Die Regel steuert die Ausgabe von Kursinformationen bei fehlender Notenfertigstellung.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
696,6c54aa2975c6b1eb0280912fb0cc9f98af6798564493a632234dfc3f651171b3,IF,Prüfung auf mindestens ein nicht-leeres Feld,"Es wird geprüft, ob mindestens eines von drei Feldern nicht leer ist. Ist dies der Fall, wird ein Status auf wahr gesetzt. Andernfalls wird eine Meldung gesetzt und eine Prozedur aufgerufen.",BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
697,6c98d3162b2cdf24922b6ed9b98c33ce6599eef879c7da46e75f72f7fa8a0ffc,IF,Statusbasierte Ablaufsteuerung mit Löschaktion,"Das Muster prüft einen Rückgabecode auf Erfolg. Bei Erfolg wird eine Löschaktion ausgeführt, anschließend erfolgt eine weitere Erfolgskontrolle mit entsprechender Ergebnisanzeige. Es handelt sich um eine technische Ablaufsteuerung basierend auf Statuswerten.",CONTROL_FLOW_TEMPLATE,0.95,gpt-4.1-mini,v1
698,6d5ee0330aa16546992af53d914146110e5bf9bcf07f32c5285fa138cbe8fe0a,IF,SQL-Ergebnisprüfung mit Datenübernahme und Fehlerbehandlung,"Das Muster prüft den SQLCODE auf Erfolg oder spezifischen Fehler. Bei Erfolg werden Längen addiert und bei unzureichender Länge ein Fehlercode gesetzt, sonst werden Datenfelder aus der Datenbank in lokale Felder übertragen. Bei Fehlern werden unterschiedliche Rückgabecodes gesetzt und ggf. eine Fehlerbehandlung ausgeführt.",CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
699,6d60913c8844bd96fefdfab6dd7dfd0fbe63e9c060502fdfd96e63b76d9daf10,EVALUATE,Feste Feldzuweisung bei Standardfall,Das Muster weist einem Feld basierend auf einem Wert eine feste Länge und einen festen Text zu. Es handelt sich um eine einfache Zuweisung ohne weitere Verzweigungen. Die Entscheidung erfolgt über eine EVALUATE-Struktur mit einem einzigen WHEN OTHER.,IDIOM_PATTERN,1,gpt-4.1-mini,v1
700,6db23303023232ed533c4abbfbb261fb834ba5bb9a470061a67062b8a0a81ba2,EVALUATE,Fehlerbehandlung bei unbekanntem Antwortcode,"Bei einem nicht spezifizierten Antwortcode wird eine Fehlermeldung gesetzt, ein Protokolleintrag geschrieben und ein Fehlerbehandlungsabschnitt aufgerufen. Das Muster behandelt den Ausnahmefall ohne weitere Bedingungen. Es dient der Fehlerprotokollierung und Steuerung im Fehlerfall.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
701,6eadeedea047d0c83c7db1d96447a4b7a357dffbea472304e356c83c6fab6b43,IF,Zeitbasierte Ablaufsteuerung mit Verarbeitungsabschnitten,"Das Muster prüft, ob eine Zeitangabe unter einem Schwellenwert liegt. Bei erfüllter Bedingung werden zwei Verarbeitungsabschnitte ausgeführt. Es handelt sich um eine technische Ablaufsteuerung basierend auf Zeitvergleich.",CONTROL_FLOW_TEMPLATE,0.9,gpt-4.1-mini,v1
702,6eb377660d50a499d6385ca38ae1329c09a509ed32e50f14a6b08c9799157d5d,IF,ASCII-Zeichen auf Codewerte abbilden,Das Muster ordnet ASCII-Zeichen Konstantenwerte zu. Es handelt sich um eine umfangreiche Fallunterscheidung basierend auf ASCII-Zeichen. Bei keinem Treffer wird ein Standardwert aus einer Zeichenkette übernommen.,BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
703,6eb6efb19faf4d2b7eab2910e2dd5240a2c279781554412b92b78a3d0952616b,IF,Fehlerstatusprüfung mit Folgeaktion,"Prüft, ob ein Fehlerstatus vorliegt und zeigt eine Fehlermeldung an. Falls kein Fehler vorliegt, wird eine Aktualisierung durchgeführt. Dies steuert die Fehleranzeige und Folgeaktion.",CONTROL_FLOW_TEMPLATE,1,gpt-4.1-mini,v1
704,6f61e7fe16173f439f0bfb5a2d1354897642aba6b3b1e5a60a8bedbd93d3a0a3,IF,Kartenverteilung an Spieler basierend auf Steuerwert,Das Muster verteilt Karten aus dem Deck an einen der drei Spieler basierend auf dem Wert einer Steuerungsvariable. Bei einem unbekannten Wert wird eine Fehlermeldung ausgegeben. Es handelt sich um eine Auswahl der Spielerhand zur Kartenübergabe.,BUSINESS_RULE_CANDIDATE,0.9,gpt-4.1-mini,v1
705,6f94fae9a71a12245b352122b6ae288c4683e5926295fd1f81bae257ea31b3cb,IF,ASCII-Zeichen auf numerischen Code abbilden,"Das Muster ordnet verschiedenen ASCII-Zeichen Konstantenwerte zu. Es handelt sich um eine umfangreiche Fallunterscheidung, die jedem erkannten ASCII-Zeichen einen entsprechenden numerischen Code zuweist. Wird kein bekanntes Zeichen erkannt, wird ein Standardwert aus einem String übernommen.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
706,6fea2bb7d8e0024e05649f6357e43b420f3c2ca651f7446b27d76db63a581338,IF,Validierung von Rückgabecode und Datenlänge,"Das Muster prüft einen erwarteten Rückgabecode und vergleicht Dateninhalte sowie deren Längen. Bei Übereinstimmung werden Erfolgsroutinen ausgeführt, andernfalls Fehlerbehandlungen. Es handelt sich um eine Validierung von Rückgabewerten und Datenkonsistenz.",DATA_VALIDATION,0.9,gpt-4.1-mini,v1
707,706c37499d41478007e640db8b5acb206036e737f25adb8634f671af7bacf891,IF,ASCII-Zeichen auf numerische Codes abbilden,"Diese Regel ordnet ASCII-Zeichen spezifische numerische Codes zu. Für jeden erkannten ASCII-Zustand wird ein entsprechender Wert in ein Ziel-Feld geschrieben. Falls kein bekannter ASCII-Zustand zutrifft, wird ein Standardwert aus einem String-Feld übernommen.",BUSINESS_RULE_CANDIDATE,1,gpt-4.1-mini,v1
